Time,Speaker,Text
20:05,Sanyam Bhutani,"I'm sure about that quick shout out to the swift for TensorFlow team who's been kind enough to run these open design meetings, as you mentioned. So literally anyone, any one of the listeners, if you want, you can jump on the design meetings, and even talk to Chris lattner himself, of course, if you have the right ideas, so please do attend those in case you're interested."
20:24,Bart,"Yeah, we have a also mailing list that people can join. And in there we have announced, so what we're doing during those open design meetings, and as well in that mailing list you can ask any questions you have about any bugs are experiencing or any more information projects are highlighted here as well."
20:40,Sanyam Bhutani,"I'll make sure to have it linked in the description for anyone who's interested. In hindsight, you talked about all these concepts, which some of these would be easy, but given the background you might be undergoing at university but in hindsight, how difficult was it to understand how this is being implemented in the background and then work on it after that."
21:04,Bart,"But definitely was, it was very difficult. It was like, I took three calculus courses prior to that internship. And when I joined intership Sure, it's all about derivatives, but automatic differentiation, very difference, especially the reverse modes. Like it took me a couple, like couple of weeks to figure out exactly how reverse mode works like, what does it mean? What is the reverse the really the reverse derivative of function. So definitely took a lot of just looking at existing functions, talking to my host other mentors, all the people on the team. After that, we got a hang of it. And definitely the compiler details were really, really difficult but it was definitely like I really needed to help connect with my hosts and my mentors. To really understand it's a very tough kind of thing to get into as a new open source contributor as new open source computers. Very difficult time to get into the compiler, especially with the ad stuff. However, there's definitely I think, a lot of great opportunities, for example, in some of our other parts, like creating new models, making existing stuff differentiable, and things like that, except somewhere on the swift level, not so much the compiler level, look at the compiler level can be very tricky. For people, like I think we had actually, we did have an open source contributor, Anthony, who's a PhD student at CMU, but it was him he really has experience working on compilers before hands."
22:34,Sanyam Bhutani,"Got it. Now going through the experience of interning at Google, like you mentioned, your host, I'm sure would have been helpful while you were picking these topics up. Could you also speak to the experience in general and what did a day in your life look like while you were working there as I think they call it a noogler, I'm not too sure."
22:53,Bart,"Yeah. Noogler yeah. So yeah, for any new full time or they call them like nooglers. "
22:58,Sanyam Bhutani,Okay.
23:00,Bart,"Terms of the day in life. Like, what? I think generally speaking, one thing I really liked about my internship was the lack of meetings. There's a longer fewer meetings and I was expecting, or at least I had during my previous internships. During the day, I had a lot of time to work. And generally what I did was I lived nearby, so I took the bus to work that Google provided or I also had an electric skateboard, that I rode to work. Just had the breakfast and;"
23:26,Sanyam Bhutani,Boosted board?
23:27,Bart,"Then yeah, boosted board. And then just have breakfast sometimes by myself and sometimes someone else and then just generally, depending up there's no meetings or meetings. I work to like lunch, and then with my team, or some people like grab lunch and then we kind of either sit outside or sit at the common tables in our building with the right people. Then back to work and then I think around like six or something we went out for dinner with with the people even from some other teams. Like I went a lot out for lunch with someone called Mike burrows And he was really funny, his stories."
24:08,Sanyam Bhutani,What one thing that I really envy from this point of yours is you don't even mention the lunch at Google. So this is derived from the point when I interviewed for the a residency and you don't even recognize that the lunch is so amazing at Google. So that's something I really envy.
24:25,Bart,"Yeah, it was it was I think I was on Kaggle you saw even like, because like a lot of the it's kind of like, a lot of those companies in the Bay Area have like if you don't provide lunch or something. You're not the barrier company. So even like with my previous interviews, I had lunch provided as well."
24:39,Sanyam Bhutani,"Makes sense but still, Google wasn't the best also compared to others. "
24:44,Bart,The food? 
24:45,Sanyam Bhutani,Yep.
24:47,Bart,"One thing that's really cool people say is the Google complex like the Googleplex, which is where I was working has not the best food. [Okay] Example when I went to like DeepMind in England, they had really really, really good food over there. That was much better [Okay] than what they have like on Google Docs campus."
25:04,Sanyam Bhutani,Interesting. You also mentioned and I also found this image on Twitter. I will try to Photoshop it into the video after I edit it but you got to meet Jeff Dean and Geoffrey Hinton himself. Could you tell us more about that? And can you confirm or deny Jeff Dean is an AGI or not?
25:21,Bart,"In terms of AGI it's kind of hard to say cuz it's got turn tests, right. So he is an AGI then, how am I supposed to know? [Yeah] That's good AGI. [Okay] But terms of background. So this was during my first week of my internship still, like orientation was going on and everything. And at the time, I was at my desk, I think just setting up my computer just setting up everything. And I think my, my mentor was like, oh, there's a celebration for Geoff Hinton for his Turing Award. Let's go there and just check it out and see what's going on. And I went there with everyone was with everyone and kind of saw like, Jeff Dean. He's talking about and celebrating or taling about what Geoff has accomplished and it's been okay. And then I was like, okay, this is nice, took all the pictures and then I went back to the desk episode that's like a man I was like, not going to go back there and look at a picture with them. So went back there. And then I was looking around I saw Geoffrey Hinton, Jeff Dean, Sergey Brin, And then Mike Burrows all setting in circles is like, okay, let me go back up a little bit and see if I get a picture of them. And yeah, it was, it was perfect, but right time, all of them were just there together. "
26:32,Sanyam Bhutani,Got it. So you also mentioned you go to visit the DeepMind office. Could you tell us more about the visit? And maybe how was the office experience in general?
26:41,Bart,"Sure. So I think in July, my team and I went to DeepMind for a little trip, and it was like, some stuff we worked on. Now everything I can talk about, like one of the things like definitely talk about is what's was released and the blog is called Open Spiel, I'll talk about OpenSpiel in a little bit after [Sure] and that was some of the stuff my team got to work on with me because of just the internship kind of timeline, I was very much focused on my project and getting forward mode at implemented in terms of like the I guess the office experience it was I really like to Google's England office I really like England and London especially and what might be for London, England and like San Francisco or New York or Toronto, it's definitely my favorite city. [Okay] What else got yellow dot talk also like bunch of like people's lists and engineers on like, who made AlphaGo. Also, I saw like the room with kind of the alpha star stuff going on. I was gonna talk to some like, like the CTO, Dan Bella was locked on top of things to talk to and know people and also you can talk to some existing PhD interns, because I was really interested in like determining whether the PhD is right for me, so kindly talked to a lot of them and be like, should I do a kind of a PhD? Is this the right thing for me? [Okay] Yeah."
28:09,Sanyam Bhutani,Did you get to play with the bot as well? So go or [Oh no] Okay. And can you confirm or deny if researchers at DeepMind are from completely another dimension? Can they just read equations and turn that into code in the back of the head?
28:25,Bart,"There, everyone's very much even like with Google and like talking to Chris and everyone, everyone, even like just google brain, everyone just very down to earth and very much as very open to talking to you and they're not like, it doesn't feel like everyone had above your source. It feels everyone feels just like very normal sorts. [Okay] Yeah."
28:44,Sanyam Bhutani,"So to talk more about openspiel, could you tell us what that project was all about? And I think it was also presented in a open design meeting. So I'll have that link in the description."
28:53,Bart,"Yeah, it was presented there as well. So what it is, is it's kind of like open AI's gym and that it's a reinforcement learning environment. However, there's a lot more I guess, a variety of environments. They're not just kinda like this atari and games, these like perfect permission games. There's a lot of these like imperfect information games like poker, ladoo poker is another kind of board games are like tic tac toe, things like that. It's all these different types of games to board to get the researchers in both reinforcing learning but also like game theory, because with reinforcement learning, reinforcement learning doesn't always work, for example, in perfect information games. So it's scraper researchers kind of looking at how do we handle and solve these imperfect information games. And also, so what we we kind of did was some of these existing algorithms. That's the deep my team has some of in Python, we kind of ported over to swift so I think we had like Tic Tac Toe, Koon poker, poker, Texas Hold'em and also couple algorithms like exploit the ability to sense, which is a really good algorithm which tries, which kind of like is based on game theory, which tries to emulate the Nash equilibrium. And it's really good. And these are imperfect information games like poker. [Okay] And there's also a lot of work to be done porting over some stuff to swift for anyone's interested."
30:21,Sanyam Bhutani,"For sure, I also want to drop a quick plug. So I actually interviewed Dr. Marc Lanctot to who's also on the open spiel team and is a contributor to AlphaGo. I think that episode will be out after your episode goes up. So for the listeners do stay tuned for that in case you're interested. Now, coming back to the internship, if we could maybe zoom out a bit and if you could talk about how was the experience in general, while working with the amazing engineers and researchers at Google, any mindsets or personality you take away that you might have heard from this working with them?"
30:59,Bart,"Sure. So one thing is that like who are really become the so I think like every interns experience is different. So like, some people have a much different space than either like I think with my experience, it was very unique and the places I got to go people, I got to talk to the work I got to do. And with it with the thing, the biggest thing I got out of it was, even though come up as an even though I'm kind of young and an intern, don't be afraid to really make an opinion and really kind of try and make a face like an impact on the projects in that. Try working on these small projects, these new projects that are coming out and see if you can like really influenced the project and really work with some of the developers as an intern to steer in the right direction and really give your input. Don't be afraid to just yeah, criticize what's going on and be like, I don't think this is the right approach. We should try something difference. Doesn't want what the big biggest thing I think of if it was really making my opinion [Got it] acting on it."
31:59,Sanyam Bhutani,"Now when when you were working with the team, you were already familiar with swift but for anyone who recognizes the future of swift and is maybe excited to jump on board with the contribution, do you have any favorite go to resources for beginners who just want to get started with swift specifically?"
32:17,Bart,"I forget the name of the book of the, There's definitely a lot of resources out there like terms of like, if you're, if you're a kind of more of a reader. And there's like a ray Wunderlich"
32:26,Sanyam Bhutani,Ray Wunderlich.
32:30,Bart,"Which really kind of goes like I'm really intro in swift and how swift is and some of the syntax for those kind of more just kind of curious, like, just the overview we made, would put it over, I think, some tutorial which kind of goes into how arrays work, and things like that, as a colab tutorial on our GitHub, our TensorFlow, swift GitHub."
32:54,Sanyam Bhutani,"Got it. Also, it's again, I believe, an open area of contribution in case you'd like to create more sources like Python has this amazing wide variety of resources. So once you pick these up, maybe come back to the community and give more resources if you like. [Yeah] So my final question to be a to you would be a good advice to have for maybe freshman part or someone who's just starting out with open source contributions, and somebody wants to contribute to swift for TensorFlow. "
33:23,Bart,"Sure. So thank you like for coterminous with TensorFlow. I think the biggest thing, like the best area is kind of to do it as take a look at some of the existing started bugs, either on JIRA or the issues tab on some of our repos like we have, if you, for example, are more interested in the API's, like how is convolution implemented, and maybe you want to add another cup type of layer, you can look into like the swift API's repo. One thing is if you are required to have existing backgrounds with deep learning and want to let's say, implement a model in Swift, what we are doing is if you implement a model in swift, like a new model and it works and I think it's great, you can you can bring it into the swift models repo and really kind of these existing couldn't bring it to like our model garden and have these examples written in Swift that people can use. So there's kind of a variety of areas I can crank the models you can create pretty old models with bring it here, you're similar and API's and looking like this with API's is good as well."
34:30,Sanyam Bhutani,"Got it. Alright, this has been an amazing conversation before we end the call what would be the best platforms to follow you and follow you work?"
34:38,Bart,"I think my best will be my Twitter, which is on all like, all lowercase bart_chr."
34:46,Sanyam Bhutani,"Okay, cool. I'll also have it linked in the description in case you all want to check it out. Thank you so much, Bart, for joining me on the show and talking all about swift for TenSorFlow."
34:56,Bart,"That's great, to talk to you."
34:58,Sanyam Bhutani,"Likewise, thanks again."
35:11,Sanyam Bhutani,"Thank you so much for listening to this episode. If you enjoyed the show, please be sure to give it a review or feel free to shoot me a message. You can find all of the social media links in the description. If you like the show, please subscribe and tune in each week to ""Chai Time Data Science."""
