Time,Speaker,Text
7:27,Anokas,"Yeah. I mean, like, the question like most often get asked by people is like, oh, how do you get started with Kaggle? and so on? And I hate this question, because I haven't got a good answer to it. And I wish I did. Because probably 50% of the questions I get asked is, is like, oh, you know what course I do. So like, I should preface this by saying that like Kaggle today, the competitions are really different to how they were three, four years ago. I think it's a lot harder now. Definitely a lot harder to get started because you have back then everything was you know, you you, you have some tabular data set, and binary classification whenever you stick it in XGBoost, and like almost the same code would work for like, across several competitions. But now you get these comp, it's so complicated you have to get neural networks to work and you've got this massive data sets and so on. So I think it was a lot easier to like break in like with the approach that I took back then, which is a bit of a shame, I think. But basically, I started I just sort of stumbled across Kaggle. Like I didn't know really what it was, but I was like, oh, cool. So I signed up and everybody's leaderboards and and i really kind of started by I said, we already had kernels back then. So I didn't know what I was doing, to be honest I, I didn't have to code. So I had learned Python a couple years prior, but I never really used it. It's sort of like, I did like a online course on it, but then I forgot it. So I, I did not know what I was doing, categorically. But there was kernels. And I could just copy paste the code and run it, and it would get me some somewhere on the leaderboard. And I could take multiple of these kernels, and I could open up the submission files in Excel, average them, and I would get a better score. So that's basically I just started essentially, the script kiddie just downloading on people's code running it, I would tweak parameters, and like in the x, g boost or whatever, and like over time, I would start to like, oh, here's like, an idea. I have like a try. And and so Just doing that. And then like the other thing is, before I sort of read taught myself how to code. I started by using in the first few competitions, programs like canine and rapid minor and like, the sort of, like goi machine learning tools and like, the results weren't great, like in terms of like, if you compare to even SK learn or something. It was, it's easy to it's easy to use, right? And you have and it teaches you the concept because you get the data, you have the split cross validation, you're also tree model, perhaps you run several of them, you average them and so on. So it really like got me comfortable. And so for the first few, like several competitions, that's what I did. And I would like stay up all night doing that. Just honestly just like running other people's code even in our as well. Because the fact that people use quite a bit as well. And yeah, it's just sort of progressed gradually. I just kept going at it because I found it so fun to it's actually, like, all I could I could, you know, because I could, I say quite easily get into like, top 20% or so because most of the people that do chemical petition like most of the competitors, are they they join, they like do one thing, then they submit sample submission. "
11:32,Sanyam Bhutani,Yep.
11:32,Anokas,"And that's it. So, in a way the leaderboard scores like quite inflated in that, like, a minimal effort will definitely get your top 50%. Right. So you can sort of do that. And I guess, I guess where that really changed was the avatar, duplicate ads competition, which was the first competition I did well and and basically what happened there was that. So the con to give a bit of background about the competition. Basically, what you had to do is you were given a bunch of listings from a website called habitude, which is a bit like a Russian version of eBay, I'm told. And so it's you basically, you're given two listings, and you have to check, you have to say here are they duplicate? So you had text data, you had metadata, you had images. This was back when there was there weren't really images on Kaggle, that wasn't really a thing. So lots of people like this was the beginning of the competition. I started this as a started and people were building stuff based on text features, right? And, but no one was using images and the first couple days, but I quickly wrote up something which basically just hatched all the images. And I dread I created a new feature which is like, are these the same image, like do they have the same image, the same listings, which is obviously quite a powerful feature, but as the first person to actually process all the images because it's like 100 gigs or something. I ended up number one on the leaderboard, which I remember was like a really huge thing for me. And then I made the great decision of teaming was the first time I've teamed with second and third place on the leaderboard at that time, and that competition was really just such a huge learning opportunity that like it was like a stepping stone from like beginner to like, I know what I'm doing. And then towards the end of the competition, we invited Kazanova, Marios, to join us because he was he was he had just started the competition. He was quite down, but you're like, well, maybe he wants to team with us. And he did. So there was like, my first team had I think he was third or second in the world at the time. And so that like that was like, all this Kaggle knowledge bestowed on me, basically. And I think that's basically how I got into it. I don't know how viable is today given like the current sort of climate of competition?"
14:24,Sanyam Bhutani,Yeah.
14:24,Anokas,"I do hope. I don't know. Because now the field is progress. And it's sort of anyone can like run models on tabular data. So sponsors aren't really interested in any more sponsors like sponsors, they want their image or their tax problem solved and over and use your network. And I think I think it's been a bit of a shame because it it takes away all this old feature engineering aspect of the old competitions. So it's definitely different, try to do competitions on Kaggle today, I'd say."
15:00,Sanyam Bhutani,"Okay, and how did you continue improving your approach, again? I don't think you took any courses while you were active as well. How did you learn new things? How did you go out and figure what is what are neural nets? What;"
15:12,Anokas,Yeah.
15:12,Sanyam Bhutani,How did you learn?
15:15,Anokas,"Just like googling as as necessary, I think. So there's a lot of stuff I discovered by trial and error. And I think that's why I have I have a pretty good intuition of like, what might work and what won't and I think that's just because I didn't go about reading like taking notes like this. This model is good for this. That's one of the things I like I tried to move on all these different competitions. And now I sort of I haven't I understanding of like, I have a good feeling this will work like this won't work. And I think I think it's just a lot of people are quite scared to get started. Because I people have told me like, you know, oh I don't know if I'm good enough to start Kaggle yet like, and I'm just there like, well, there's no like entry exam, right? There's no, there's no risk. Just just try it and and do do whatever you can and and you will learn from it. I don't think I feel like the approach of like, oh, before I touch Kaggle, I have to do all these books and courses and stuff. I don't think that's the right approach at all, basically."
16:25,Sanyam Bhutani,"I'm definitely, I think I'd like to call myself a self made fast.ai evangelist where they really promote this idea of the top down learning goal. "
16:34,Anokas,"Yeah. Yeah, yeah, yeah. "
16:37,Sanyam Bhutani,"So it's good to know that this technique definitely works. And this this is one message that I always try to get across to the audience that you need to do more than you need to learn, especially for machine learning."
16:47,Anokas,"Yeah, I agree. I think one thing I quite like about it is I've never been that strong, on on theory, in general, like with math and all these other things. And I think people often take the wrong approach to machine learning and thinking that like, it's super easy in the practical sense is like super like theory based, but it's really not. It's all about like, how, you know, sort of getting the intuitions it's all about getting the intuitions and not about understanding equations. So I think that's like, why it worked so well for me when like, I can never do like a master Olympiad or anything like that. Right? "
17:30,Sanyam Bhutani,Yeah.
17:31,Anokas,"I think it's it's quite a different thing. And that's good, right?"
17:35,Sanyam Bhutani,Yeah. 
17:36,Anokas,Yeah. 
17:37,Sanyam Bhutani,What what was your life like when you were acyive on Kaggle when you were in school? How many times did your parents walk up to your room late in the night and you're sitting in a corner working on some script in the dark?
17:49,Anokas,"That was quite quite common. I did have quite a lot of time to work on Kaggle and like I would often I would end up sort of work on it constantly. Like I would get up and I would I would always have something running and like every few hours I check in, I'd always be SSHing from my phone. "
18:10,Sanyam Bhutani,Okay.
18:11,Anokas,And and literally sometimes writing code on my phone for Kaggle competition. So it was always it was like always a part of like my day and and my life at time and it was a lot of fun and and my friends are very interested in it and always followed me on the leaderboards and stuff. So it was it was a really great experience being able to do that while at school.
18:39,Sanyam Bhutani,And you still hold the title of becoming the youngest Kaggle Grand Master. Are you worried someone might become aware of Kaggle at the age of 10 and might snatch your title?
18:50,Anokas,"Yes, I I did there are a few people I know who are quite young on Kaggle close to my age. Thank you none of them have taken my place yet. But it's it's quite cool to see that like, I'm not the only one doing this there are others. There are definitely quite a few teenagers on Kaggle. And there are a few that are quite high up on the leaderboards and that's that's really cool. I just, I'm holding on to it for now but then obviously like, I'm, I will age. So eventually I won't be the youngest Grand Master often I think that's a gimmick."
19:34,Sanyam Bhutani,"I'm speaking about competitions Do you have any favorite battles, stories, any favorite competitions that you'd like to mention? And while you, once you became used to Kaggle, what would your pipeline look like once you enter the competition? Because I remember whenever you used to enter competition, you would sit on the top of the leaderboard with a huge gap a huge gap. And that would take at least a month sometimes to come over."
19:57,Anokas,"Yeah, I think I mean, like your first question, the first question is like, about like battles. I think there have been several. First, first one, of course, avatar. So there was we were, we were in first place for a long time. Battling we really like the final week was, was massive. I remember being at school. But in the last like, couple hours of the competition. One of the teams, they were like in seven jumped off above us. So we ended up second. And they had been hiding their solution for about a week they had been making fake submissions to make it seem like they weren't as good as they were. And so they really like, overtook us. And then I guess another similar cases is the competition which which I won, which was the Google landmark retrieval competition."
20:59,Sanyam Bhutani,Yeah. 
21:00,Anokas,"There was interesting competition in many ways, very unusual. But we had managed to get in first and we was staying in first for a long time. But the last couple of weeks, we were unable to make any progress. We were completely stuck. And we were we were working really hard, because there was a second place team was catching up quickly. And just before the competition ends, the organizers announced that extending the competition by a week, which was incredibly frustrating because well, I mean, I had basically not been sleeping the last couple days. Because I felt like this is the end and it's like, actually, you've only done half the marathon basically keep just keep running. But it was it was really so devastating, always and like so many angry messages on the forums. But like that was quite a battle and in the end, like the last day they overtook us, again, on the public leaderboard. But then thankfully, on the private leaderboard, we won unlike by a, quite a significant margin. So that was like really good to see. And this competition was like, one that I am particularly proud of. Because our approach, we didn't, we didn't use the training data at all. We didn't have any validation. We had there was an image of, it was a competition of basically given to, given given a landmark. You'll find all the other images in the data set of the same landmark. And there was another competition along with it, which had which was like landmark classification. So they had a bunch of pictures of landmarks and each had an ID. So from that, you could you could use that as a data set as a training set, right? Because you, you could say, well, this boundar, we want to surface all the other landmarks the same ID. This is something that like me and my teammates had been working on for quite some time. And so we already had like a pipeline. For a lot of it, we already had trained models, which basically took an image, and we got a vector. And we just use the stuff we already had. And we built extra stuff on top of us, we build some fast and nearest neighbor code and stuff like that. But like when I'm happening is that we didn't actually train any models. For that competition. Our models were like, generic for like, detecting just objects and images. So I think that's what made it like really robust and, and like I was really proud of oscillation just because it's weird to win a Kaggle competition without any training or validation, but no, that was, that was quite, that was a fun battle."
24:09,Sanyam Bhutani,"I'll definitely have the solution linked in the description. I remember when you had published it, everyone was, became a huge fan of it. And it was on all of Kaggle forums, slack groups all over the place. We are delighted, talking about your approach when you join a competition. Can you speak more about that? And how do you get to the top of the leaderboard instantly?"
24:32,Anokas,"Um, yeah, my competition. I was like, right? I've got this approach. I'm going to like, read all about it, and I'm gonna download the data. I'm going to set up my scripts and so on. That is not what I do. I, the competition launches, I immediately download the data. While the data is downloading, I start writing a script. "
24:54,Sanyam Bhutani,Okay. 
24:55,Anokas,"And basically, my approach is always trying to get a baseline as quickly as possible. So I will I will write like a just a simple in the past indexdb script. But now I guess it's harder than your competition. So just have a baseline. But often I'll use hacks just like trading tray and model on the image size instead of actually doing detecting what's in the image. So like, I'll try and build like something really simple. And that will usually that will get me first in the leaderboard, hopefully for a few days. And I guess, like I would say to like, that's some good strategy for some reason, but it's really that just like, I like being on the top of the leaderboard."
25:40,Sanyam Bhutani,And it's lonely at the top alone every time you get to the top of the leaderboard. 
25:44,Anokas,"Yeah. Yeah, exactly. Kaggle has these like when you when you have like a button to tweet, but it always has these like really, both the passive aggressive tweets and I just hope that people understand that it's not like me saying that those are the suggested tweet. But, um, yeah, it's unlike I just try and get like a baseline submission. And then like, I'll keep iterating on it and not not spend like many hours just just try to improve. And that will get me like a baseline understanding. Like I've get feel for the data and then I can go away and then think ideas, think of ideas and stuff. And like, a lot of the time, I will only do a competition at the beginning and also fizzle out. Usually, because I'm just not sure what to do to do well. But like a lot of the time, like when, when I do well in competitions, it's I have this like really hacky solution that I've kept adding stuff to, and a certain point like after, after a while, I will rewrite it. Once I know what my solutions look like, then I rewrite it nicely. But I just don't see the like I'm either like lazy or impatient or just I don't think there's there's that much benefit to setting up a pipeline as the first thing you do in a competition. So that's that's basically how I try and get to the top, the very beginning of all the competitions."
27:16,Sanyam Bhutani,"Talking about hardware. I remember in Kaggle notes, you had posted a picture where you had around 50 1080Tis, if I remember correctly, how do you justify your carbon footprint? And what hardware do you recommend for people who feel intimidated by that?"
27:33,Anokas,"Yeah. I quite like hardware. And I quite like posting photos of hardware. I don't actually have that's not my hardware to clarify. So I will often I will help people build servers. And so I will buy all the parts and I will build service and stuffers from people. And so often like I would take a photo of all these geeky boxes that I have but like yeah, um, I guess if you buy like a server from like Dell or if you buy like I guess the the initial thing was back when Nvidia released back when they released the what was it? It was like a card with the name of it but it was this workstation with 4xTitans"
28:24,Sanyam Bhutani,DGX?
28:25,Anokas,No way back before back when they were first doing neural networks back when torch was popular not Pytorch torch.
28:34,Sanyam Bhutani,I wasn't into machine learning at that time.
28:38,Anokas,"They just they just released it was just conceive apart it was it was just a standard consumer case for safe case with four original Titans in it. And they were charging like 25,000 and there was like a big waiting list. And so my dad's company was like, actually we kind of want one. And I was like, actually the parts, they're not 25,000 they're 5000. So if you buy the parts, I will build it for you. And that's what we did. And it was a success. And, and it sort of just went from there. So like, I really like building computers. And I know lots of other people that are like interfacing of hardware. So they will, they'll like, use different tools like to abstract all their code. They'll use like different deployment tools or like this, like Neptune, ML, and stuff, Docker, but I like I find it really frustrating. I like setting up my environment on the hardware, and it's like, that's my environment, and they use it for everything. And so, I've always, I've always really liked building computers and working with hardware directly. And so on. So I guess my sort of photos of hardware that it comes comes from that. I have in my computer I have one Titan X."
30:14,Sanyam Bhutani,Okay.
30:15,Anokas,"And and yeah, so that's, that's that's my personal computer. But yeah, it's, the upside is I get to like, borrow and use lots of other people's stuff and that's definitely helped competitions."
30:33,Sanyam Bhutani,Which recommendations do you have for people looking at the current climate of Kaggle?
30:38,Anokas,In terms of hardware? 
30:39,Sanyam Bhutani,Yes. 
30:41,Anokas,"I guess GPU right is the first thing because you need needs to participate in an image competition. So I guess I don't really I I'm not a huge fan of the latest generation of Nvidia cards, the 20 series They're quite expensive in that they are the prices being artificially hiked because they can. So I don't like recommending it but I feel like if you if you can afford it then get a 2080 Ti. I think that makes the most sense at the moment. I'm hoping I'm hoping that they AMD can come up with some stuff to help bring down Nvidia's prices. But I guess the other thing is like, on the CPU side, I would say, get rising official. There's just the value proposition is so huge compared to Intel, and I like supporting the underdog. So I would recommend yeah, rising 2080 ti, if you can find one 1080 TI and because it's like half the price for like 75% of the performance. So it's a no brainer."
32:00,Sanyam Bhutani,"I'd like to drop a quick plug. I've interviewed Tim Detmer on the series who has a very nice blog on GPUs. And we also talked about that, so do check that interview out in case you haven't. Now, zooming out to another aspect of your profile, you're also a published researcher, can you tell us about your research interest and what led you to working in research as well?"
32:23,Anokas,"And I yeah, so I guess it's sort of it started of I did some work with the University of Surrough. on some Kaggle competition, so it starts with the YouTube hm competition and then the Google landmark competition. And so they the researchers that I worked with know that okay, well, we want to publish a paper based on things I was like, amazing. And actually the the YouTube hm competition was built, there was a workshop at cvpr built around that. So we will K that's??? put something in the workshops. I was like, cool, like, I don't know what I don't know how it works but like, I'll help out. So I did. And so in the end I managed I ended up going to Hawaii CVPR, It's my first time going to the US and I ended up presenting our paper there which was like such a huge thing it's on, it's on YouTube, I was like 16 at the time, I think and it was such a surreal experience was such an enjoyable one. And so I think like being able to do research is such a rewarding thing to like, have your name up there and and also like, with someone else, like sites, your paper, you're going to read it and you're like, wow, somebody who actually knows what they're doing read my paper and like it in some way guided that thoughts or whatever, and that's such a cool thing. And since then I've been like, looking for opportunities. So, I've done a bunch more work with the University of Surrough, as I'm going in and like with CODH is just as I'm sure you'll bring up, and so on. So it's like, it's it's a lot of fun. And it's a very rewarding thing, just like Kaggle. And to have that opportunity, which I know is not everyone has, especially before University."
34:35,Sanyam Bhutani,"I remember there was another interesting story, I think, where you had a school deadline, and you almost submitted the paper at the last day for cvpr."
34:46,Anokas,"Yeah, no, this is a common story. So like, the nice condition I did, which was the third YouTube, a 10 competition. We did quite well there and Price. And we were, we were like, they were like, Okay, so we have to submit a paper. I had just arrived in Cambridge. When this happened, this is like first week of Cambridge term. And we had three days to write a paper. So that was, that was quite a that was quite a challenge. And it didn't end up being as good as I wanted it to, obviously, but honestly, like, the amount of like stuff I have to do here at university compared to like, how busy I was at school is like a completely other level. And I'm just trying to figure out how to how to basically mix and match all these things and how to make time for it. So it's, it does happen that like all these Kaggle deadlines, and like the landmark competition that got delayed, it then coincided with like an exam I had and stuff. So it's it's awful. But I somehow managed to work around it."
36:06,Sanyam Bhutani,I'll definitely have your talk from cvpr linked in case anyone wants. 
36:11,Anokas,Sure. 
36:12,Sanyam Bhutani,"Now, could you tell us more about the importance of your work in Japanese literature that I think you've worked along with Tarin, and David Ha aka Hardmaru on Twitter"
36:23,Anokas,"Yeah. Yeah. So I've been working for the last, I guess, year and a half, with CODH, which is like a Japanese research organization, in their working in open data from humanities, and I just, I think it's such a cool thing. Like, I don't have any background in Japanese literature. So it's not like it's not like I really wants to go into Japanese literature. But it was like, wow. "
36:58,Sanyam Bhutani,"Do you speak Japanese? Because I think you speak four languages Polish, English, and two more, do you speak;"
37:03,Anokas,"I don't speak I don't speak Japanese. I'd like to, especially so actually, like, read some of the output that we generate. But now I say I speak I basically just speak English fluently, but I speak Polish, Spanish and Basque. Sort of, I can hold a conversation. "
37:28,Sanyam Bhutani,Okay. 
37:29,Anokas,"So yeah, I'd love I'd love to speak Japanese, but I don't know what was I saying so? Yeah, it was it's, there was nothing like I wanted a Japanese literature but it was like, here's an opportunity. And I knew I knew Tarin from from from before then. And so she was like, well, do you wanna like, help us out and work on this. I was like, yeah, sure. And I just think it's so rewarding to be able to like put because when you publish a paper it's like, okay, I've done something I've built a model. And it's it's in its online, but like, you know, no one's ever no one's ever going to, like actually use it. It doesn't actually get used by. "
38:12,Sanyam Bhutani,Yeah.
38:12,Anokas,"It's, it's it's research, right? It's, it's just just, yeah. But then like actually being able to, like build something that will one day be used for something. So like, our end goal is to, to be able to sort of take all of these millions of books, and stuff that are been written in ancient, like cursive Japanese. And the thing is that most people in Japan today can't read it. Can't read any of these historical documents. And there are only like a handful of experts. But you have like a you have millions of books. So these books are never going to be transcribed into modern Japanese, by people. There's just too much of them. And so like, our goal is is to be able to sort of automate it. And then we'll be able to basically take these like millions of books and put them all online or transcriptions in modern Japanese. And instead of just thinking about it like this, it opens up so many cool things like, even like linguistic analysis, because if you have all the books over time, you can see how the language change and all these things. And I just think that like, being able to put my skills in some respects in something like concrete, and hopefully something that will actually benefit society, in some way is like a huge motivator. And so I'm really like, happy that I get to work on Japanese literature."
39:52,Sanyam Bhutani,We're sure it will. You also ended up hosting a competition on Kaggle. What led you to hosting the competition? What parts were you involved and were you not frustrated by the fact that you can't go ahead on the leaderboard and be on the first position?
40:07,Anokas,"Yeah, so the competition isn't there wasn't like a big story about competition. So like, my part was mainly data preparation, and building like the data set and the train test split and stuff along with Tarin, and also basically talking to Kaggle, and setting up the competition in deciding what we're going to do. And so I don't think this has been spoken about before, but we had a bit of a problem, which is that basically the competition was you have, we give you pages with cursive writing on it, and you have to like identify, like, where the characters are and what the characters are. So you have to like classic object detection. Basically. The problem is that like these were books that it costs a lot of money basically to get these transcribed. So we, the data we had was the data we had. And these were like transcriptions that we had obtained for other projects. And they were like three purposes of competition. So the issue we had was that some of the books had been transcribed before, not in the sense of like, our competition format, where it was like object detection, but in the sense that there was there was a transcription like in another format of the same book. And often they would be liberties taken in translation, right? So you change the words around it wouldn't be a literal like letter for letter translation like ours was. But the the bottom line was that there was some element of like, leakage. Potentially someone could someone could it would be it wouldn't be easy. Someone could find somehow these books. And like it would take several steps to even find it. And then several steps to build a model that you can actually use the information you find. So it was like, really wouldn't be easy. So I didn't think that that cheating using it would be a problem at all. But in the end it was because of that, that we sort of had to to downscale the competition. So we ended up with a playground competition, just because we couldn't risk cheating. So we took that decision. And at the time, I didn't think it was I didn't think there would be that much of an issue like I thought we were over reacting. But recently, of course, we've all seen the issues around cheating in the Pathfinder competition and so that was like someone made a really concerted efforts to cheat in that competition and say, if I compare that to like, how difficult would it be to cheat in ours, it would be like, it seemed feasible. That's that like, and they would have done the same. And so like, I do think it's quite important is getting quite important. So I really stop naked like that. And that was, that was like a big pain point of the competition. And there was, things were still like moving last minute. And because Kaggle, actually, we weren't aware that some of this data was online, and like, Kaggle found it for us. And so that we had to put the brakes on a lot of things, and cancel the press release last minute, and all of these things right. It was like crazy but behind, like behind the scenes, like I don't know how much I can say but it was like, a lot of drama as a result of this and like, all I can say is that it's becoming so important now I guess, Kaggle's entering a mainstream and we never saw this sort of cheating in the past, even like, a couple years ago with there was like the talking data competition, which I don't know if you familiar with but basically, the the ID wrote like column was correlated with the target, things that were later in like the data set, were more likely to like, have a positive outcome. "
44:46,Sanyam Bhutani,Okay.
44:46,Anokas,"And like today, this would last like 10 minutes before someone finds it because people try and find leakage like this. But back then literally, it wasn't found until the last week of the competition embarrassing. You have been like two months. And I think that shows like how much it's changed. People are like really trying to find leakage and like, some people are motivated to cheat. And I think that in some ways is new on Kaggle."
45:21,Sanyam Bhutani,"Yeah. Now, zooming out to what you are currently doing, I don't know why even you're going to university, but you are the University of Cambridge, studying computer science. Can you please tell us why you would need to do that?"
45:36,Anokas,"Okay. Yeah. I get people's to tell me that a lot. But like, I think what I mentioned earlier was that like, I've never been good at the theory side of computer science and so on. And the course here at Cambridge is like a really theoretical course a lot of maths and so on. And actually, I find that quite challenging. So it's I don't feel that like I'm above everyone else here. And of course, like, it's Cambridge. So they're like, everyone here is really good. But I definitely don't feel that I am, like at the top of the pack, either. I mean, like, I guess the exception is like right now we're now doing a machine learning module, which I think you you saw. And to be honest, like, it's a bit disappointing, because, you know, the other the issue about, frankly, about Cambridge being so theoretical is that like, in some respects, the courses are quite far behind, like real life, so to speak, I might, I might anger some people by saying that but it's like, at least in like the machine learning course. It's like sentiment classification, using Naive Bayes."
46:53,Sanyam Bhutani,"How graduated from college I'll confirm that is very true to colleges, even today. "
46:57,Anokas,Yeah. 
46:58,Sanyam Bhutani,"Outside of Cambridge, at least."
47:00,Anokas,"Yeah, so it's like there's no like, mention of neural networks, there's nothing and ever like I really am a few things, but they soon will have a lecture on cross validation and stuff. And I know I know that kind of been there, but I know it's going to piss me off because it's going to be like, it's one of those topics where there's no like, accepted like this the best way to do it. And I think Kaggle has made a lot of progress in the sense of everything on Kaggle is the like the best techniques are from Karol because they were battle tested. So I I feel like that's what makes it so like, useful. And I have a feeling that like the stuff we get taught in Cambridge won't hold up. They wouldn't hold up on Kaggle for example in one like a, real world data."
47:53,Sanyam Bhutani,"Do you feel like your undercover superhero situation to the spider man as soon as the faculty turns, pull out your phone, you run scripts on your phone and as soon as they turn back you're back to writing code on paper."
48:06,Anokas,"I mean, like, luckily we are allowed to, like use computers and stuff and but like our exams at the end of the year, we have to write code on paper. Which is horrifying. I don't know how I'm gonna manage. But I guess I guess like in in the machine learning lectures, like some people, and most people don't know, I'd like do a lot of machine learning so but like some people know. And so they're like they did like, look at me like, dude, it's not especially easy for you. I'm like, yeah. But that's like, it's just the it's just certain certain topics. It's just the machine learning side. And I still think that they have a lot to learn in other areas of computer science."
48:54,Sanyam Bhutani,"I think you're being humble here, but talking about your future aspirations as in ???I underscore an ???aunty underscore not underscore from Twitter as this question, what future job would you like to apply or work on?"
49:08,Anokas,"It's, I don't know. I don't know. Yeah, I think in some ways I I'd like that myself off not thinking about it because I have time to think about it. But like, I feel like at the moment, I would love to start to do something and apply machine learning like industry, but where I can actually see results. So like, I love the work with CNDH because we're actually working towards this this goal. And like when it materializes, hopefully, it will, like, be like, wow, I made this. But there's stuff like self driving cars and this sort of stuff where it's like, you know, you write code and stuff and then a car moves. It's sort of this connection that makes it really, really cool. So I'd love I think, to work in some applied machine learning everything and like, I don't want to narrow my options. Basically, had I say, so like;"
50:21,Sanyam Bhutani,You're open to all.
50:23,Anokas,"Yeah, exactly. I want I don't really care. Like, in some ways, like, I'm not saying, oh, I only want to do this, right. The only thing I would say is that, like, I want to take like ethical considerations into account for like, for example, like, take something like Boston Dynamics. It's like, they make really cool robots. Like, I would love to work on robots like that. But I know that whatever robot I build will eventually be used to probably kill someone. So unfortunately, like I probably wouldn't work on something like that. So I think I think there is a so guilty that like whenever I work on something like, is this actually a good thing to build? I didn't think I think about that."
51:10,Sanyam Bhutani,"I think Self-Driving Cars, still have been a huge milestone in your journey. You were one of the first people in the Nanodegree that Udacity has, and I think you've also interned at Voyage."
51:21,Anokas,"Yeah, I did it. I did like a work experience, like informally for a few days at Voyage a couple years ago. And that was like a really fantastic experience. And and see, I would love to do that again."
51:39,Sanyam Bhutani,"Now, again, a question from the Amy. I'm sure I'll have your ML crate repository linked in the description but what frustrates you most about today's machine learning tooling and why did you create ML crate in the first place?"
